year,init_month,sst_mdr,anomaly_mdr,sst_trop,anomaly_trop,gcm_id
1988,8,300.80228,0.09976196,298.60178,-0.23044841,10
1989,1,300.5575,-0.33070374,299.06573,-0.10366821,10
1989,2,300.99808,-0.021372477,299.1307,-0.10780843,10
1989,3,300.70792,-0.3158773,299.07498,-0.11332194,10
1989,4,300.7332,-0.26701865,298.91696,-0.23167928,10
1989,5,300.4744,-0.40707397,298.9155,-0.16178386,10
1989,6,300.57465,-0.25656128,298.80734,-0.18335979,10
1989,7,300.824,0.062245686,298.77072,-0.15645345,10
1989,8,300.88803,0.18549602,298.6644,-0.16782634,10
1990,1,300.7345,-0.15370178,299.1647,-0.004699707,10
1990,2,301.04312,0.023671469,299.4384,0.19984944,10
1990,3,301.19836,0.17455037,299.37857,0.19028728,10
1990,4,300.9005,-0.09970093,299.14502,-0.0035909016,10
1990,5,300.77292,-0.108551025,299.04813,-0.029144287,10
1990,6,300.84744,0.016245523,298.96835,-0.022328695,10
1990,7,300.78113,0.019348145,298.92413,-0.0030212402,10
1990,8,300.85123,0.1487325,298.8087,-0.023529053,10
1991,1,300.5481,-0.3401184,298.97134,-0.19805908,10
1991,2,300.78568,-0.23376465,299.08643,-0.15208943,10
1991,3,300.5029,-0.52091473,298.94693,-0.2413737,10
1991,4,300.62744,-0.37277222,298.9683,-0.18030803,10
1991,5,300.5349,-0.34655762,298.90747,-0.16980998,10
1991,6,300.5448,-0.28641763,298.99115,0.00045776367,10
1991,7,300.30624,-0.45554605,298.86996,-0.05718994,10
1991,8,300.3407,-0.36182657,298.7887,-0.043507893,10
1992,1,301.3483,0.460083,299.19983,0.030410767,10
1992,2,301.20264,0.1832072,299.0758,-0.1627299,10
1992,3,301.3398,0.31601968,299.1345,-0.053822834,10
1992,4,301.11404,0.113850914,299.20374,0.055104572,10
1992,5,300.80142,-0.08003744,299.14908,0.07181803,10
1992,6,300.64005,-0.19115193,298.9644,-0.026316324,10
1992,7,300.4766,-0.2851664,298.77634,-0.15082805,10
1992,8,300.53958,-0.16291301,298.71353,-0.11867269,10
1993,1,300.7528,-0.13539124,299.16846,-0.0009613037,10
1993,2,301.4315,0.41202798,299.4529,0.21437581,10
1993,3,301.11917,0.09538778,299.34274,0.15445964,10
1993,4,300.97375,-0.026448568,299.42496,0.2763265,10
1993,5,300.9993,0.1178182,299.26047,0.18317668,10
1993,6,300.65198,-0.17921956,299.00903,0.018351236,10
1993,7,300.51416,-0.24761963,298.8807,-0.046468098,10
1993,8,300.38776,-0.3147583,298.78134,-0.050893147,10
1994,1,300.56152,-0.32667542,298.9981,-0.17129517,10
1994,2,300.6703,-0.3491516,299.26242,0.023895264,10
1994,3,300.96384,-0.05996704,299.11844,-0.06983439,10
1994,4,300.93982,-0.06040446,299.25797,0.10935465,10
1994,5,300.6971,-0.18435669,299.07327,-0.004007975,10
1994,6,300.49548,-0.33573404,299.01917,0.028462728,10
1994,7,300.44345,-0.31832886,298.82013,-0.10702515,10
1994,8,300.36368,-0.33881631,298.72598,-0.10624186,10
1995,1,301.076,0.18777466,299.18658,0.017181396,10
1995,2,301.23193,0.21250407,299.34946,0.11094157,10
1995,3,300.9836,-0.040211994,299.14777,-0.040527344,10
1995,4,300.95474,-0.04547119,299.10852,-0.040089924,10
1995,5,301.0885,0.20703125,299.08218,0.0049235024,10
1995,6,301.19873,0.36753336,298.9799,-0.010782878,10
1995,7,301.12988,0.36809286,299.01218,0.0850118,10
1995,8,301.0924,0.38990274,298.91962,0.087402344,10
1996,1,300.75696,-0.13124084,299.32767,0.15826416,10
1996,2,301.23633,0.2168986,299.32413,0.08561198,10
1996,3,301.08224,0.058441162,299.2493,0.061014812,10
1996,4,301.13983,0.13961792,299.2682,0.11957804,10
1996,5,300.93835,0.05687459,299.0934,0.016143799,10
1996,6,300.7371,-0.09412638,298.9894,-0.0012817383,10
1996,7,300.72656,-0.03520711,298.88965,-0.03749593,10
1996,8,300.54495,-0.15755208,298.76157,-0.07066854,10
1997,1,301.26044,0.37223816,299.41135,0.24194336,10
1997,2,300.92496,-0.09448242,299.4299,0.19135539,10
1997,3,301.30273,0.27894083,299.49014,0.30186972,10
1997,4,301.35245,0.35225424,299.52747,0.3788452,10
1997,5,301.21545,0.33399454,299.51144,0.43415323,10
1997,6,301.27402,0.4427897,299.41348,0.42279053,10
1997,7,300.8903,0.1285197,299.37387,0.4467163,10
1997,8,300.74414,0.041625977,299.15225,0.32003784,10
1998,1,301.3986,0.510376,299.27283,0.10343933,10
1998,2,301.5873,0.5678609,299.28976,0.051239014,10
1998,3,301.57706,0.55326337,299.27774,0.08945719,10
1998,4,301.46646,0.46624756,299.3088,0.16019695,10
1998,5,301.2834,0.4019165,299.26675,0.18948364,10
1998,6,301.2169,0.3856608,299.06885,0.07815552,10
1998,7,301.0901,0.32829794,299.0347,0.107554115,10
1998,8,300.94327,0.24077351,299.01974,0.18753052,10
1999,1,300.98853,0.10029602,299.2173,0.04788208,10
1999,2,300.74548,-0.2739563,299.12808,-0.11042277,10
1999,3,300.73117,-0.29263306,299.03513,-0.15316772,10
1999,4,300.9038,-0.09639486,298.94684,-0.20178223,10
1999,5,300.7678,-0.11368815,298.83984,-0.23743694,10
1999,6,301.02853,0.19731648,298.8611,-0.12958781,10
1999,7,300.70407,-0.057698566,298.725,-0.2021281,10
1999,8,300.82336,0.12083944,298.67477,-0.15744019,10
2000,1,300.6161,-0.27212524,299.20667,0.037261963,10
2000,2,300.87634,-0.14308675,299.2701,0.03157552,10
2000,3,300.9265,-0.09730021,299.30835,0.12005615,10
2000,4,301.3151,0.3148702,299.13562,-0.012990315,10
2000,5,300.81888,-0.06260172,299.01187,-0.065389,10
2000,6,300.74197,-0.0892334,298.88022,-0.1104838,10
2000,7,300.87607,0.11426798,298.8846,-0.042561848,10
2000,8,300.68497,-0.01755778,298.75128,-0.08093262,10
2001,1,301.01733,0.12911987,299.44037,0.27098083,10
2001,2,301.16684,0.14737956,299.38675,0.14822388,10
2001,3,301.2235,0.19969685,299.38406,0.1957906,10
2001,4,301.2288,0.22857666,299.34875,0.20013428,10
2001,5,300.7715,-0.109954834,299.24405,0.16677856,10
2001,6,300.84,0.0087890625,299.10007,0.10935465,10
2001,7,300.89932,0.13754272,299.10568,0.17850749,10
2001,8,300.8987,0.19621785,298.98495,0.15272014,10
2002,1,301.10812,0.21990967,299.3431,0.17370605,10
2002,2,301.35083,0.33138022,299.56534,0.32680258,10
2002,3,301.23746,0.2136739,299.38815,0.1998698,10
2002,4,301.0764,0.076182045,299.34363,0.19500732,10
2002,5,300.92136,0.03989665,299.28403,0.20673625,10
2002,6,300.86154,0.030334473,299.25046,0.25975546,10
2002,7,300.7018,-0.059977215,299.18945,0.26229858,10
2002,8,300.5372,-0.16530354,299.01413,0.18192546,10
2003,1,301.31616,0.42793274,299.3843,0.21490479,10
2003,2,300.88455,-0.13489787,299.28,0.041463215,10
2003,3,300.8683,-0.15552776,299.15573,-0.032562256,10
2003,4,301.1145,0.11428833,299.16678,0.018157959,10
2003,5,301.12955,0.24806722,299.11185,0.034566242,10
2003,6,301.07004,0.23883057,299.0886,0.09788004,10
2003,7,301.11426,0.35247803,299.17554,0.24838257,10
2003,8,301.0789,0.37636313,299.095,0.26278687,10
2004,1,301.38257,0.49435425,299.33844,0.16905212,10
2004,2,301.17053,0.1511027,299.38034,0.14179485,10
2004,3,301.63333,0.6095174,299.46573,0.2774353,10
2004,4,301.1556,0.15539551,299.31595,0.1673177,10
2004,5,301.31058,0.4290975,299.29562,0.21833293,10
2004,6,300.93283,0.101613365,299.26254,0.2718506,10
2004,7,301.17657,0.41479492,299.09497,0.16780598,10
2004,8,301.21057,0.50805664,299.10324,0.27100626,10
2005,1,301.2677,0.37948608,299.39313,0.2237091,10
2005,2,301.39407,0.37462363,299.4039,0.16535442,10
2005,3,301.4624,0.43858847,299.46933,0.28104654,10
2005,4,301.32956,0.32933554,299.34592,0.19728597,10
2005,5,301.4904,0.60893756,299.3663,0.28904215,10
2005,6,301.38174,0.5505473,299.2128,0.22211711,10
2005,7,301.2632,0.50145465,299.08026,0.15310669,10
2005,8,301.23743,0.5349223,299.04807,0.21584065,10
2006,1,301.18805,0.29981995,299.38446,0.21507263,10
2006,2,301.06976,0.050323486,299.37704,0.13851929,10
2006,3,301.05234,0.028544107,299.28543,0.09712728,10
2006,4,301.20834,0.2081197,299.30182,0.15319824,10
2006,5,301.09457,0.21310425,299.2242,0.14694214,10
2006,6,301.19266,0.36147055,299.2153,0.22461955,10
2006,7,300.978,0.21621704,299.12143,0.19428508,10
2006,8,301.0747,0.37220255,299.02927,0.19703166,10
2007,1,301.30984,0.42163086,299.35242,0.18299866,10
2007,2,301.1508,0.13133748,299.2441,0.005594889,10
2007,3,301.2396,0.2157898,299.10013,-0.088144936,10
2007,4,301.12363,0.123402916,299.1921,0.04348755,10
2007,5,301.17078,0.28929648,299.15927,0.08199056,10
2007,6,300.95755,0.12636311,298.99197,0.0012817383,10
2007,7,300.84726,0.08545939,298.9841,0.056955975,10
2007,8,301.00198,0.29945883,298.91757,0.085357666,10
2008,1,300.95862,0.070388794,299.10315,-0.0662384,10
2008,2,301.12387,0.10442098,299.15735,-0.08118693,10
2008,3,301.07962,0.05581665,299.16867,-0.01961263,10
2008,4,301.31662,0.3163859,299.10556,-0.04305013,10
2008,5,301.0919,0.21039836,299.09528,0.018005371,10
2008,6,301.35596,0.52473956,299.1154,0.12471517,10
2008,7,301.1986,0.43681845,299.03708,0.10991415,10
2008,8,301.1969,0.49438477,298.9593,0.1270752,10
2009,1,301.02722,0.13900757,299.47107,0.30168152,10
2009,2,301.17712,0.1576945,299.4351,0.19655354,10
2009,3,300.96634,-0.0574646,299.3383,0.15001424,10
2009,4,301.2137,0.21350098,299.36862,0.2200114,10
2009,5,301.00037,0.118896484,299.38797,0.3106893,10
2009,6,300.95273,0.121510826,299.3586,0.36789957,10
2009,7,301.06113,0.29932657,299.37314,0.44597372,10
2009,8,301.16568,0.46318564,299.30203,0.46983847,10
2010,1,301.576,0.68777466,299.46362,0.29423523,10
2010,2,301.668,0.6485596,299.28925,0.050720215,10
2010,3,301.75375,0.72994995,299.3817,0.19343059,10
2010,4,301.55936,0.5591329,299.27078,0.122161865,10
2010,5,301.67444,0.79296875,299.2268,0.14953613,10
2010,6,301.57205,0.7408447,299.06604,0.0753479,10
2010,7,301.466,0.70422363,298.95093,0.023773193,10
2010,8,301.53967,0.837148,298.88345,0.05122884,10
2011,1,301.12393,0.23571777,299.29602,0.12661743,10
2011,2,301.23138,0.21194458,299.30856,0.07003784,10
2011,3,301.47794,0.45412192,299.4293,0.24097697,10
2011,4,301.50665,0.5064392,299.35623,0.20761108,10
2011,5,301.26758,0.3861084,299.26968,0.19241333,10
2011,6,301.29245,0.4612325,299.15762,0.16695149,10
2011,7,301.2833,0.5215047,298.98056,0.053385418,10
2011,8,301.23022,0.52769977,298.8881,0.05588786,10
2012,1,301.2025,0.31428528,299.43756,0.26815796,10
2012,2,301.25137,0.23195393,299.50125,0.262736,10
2012,3,301.1091,0.08527628,299.42563,0.2373352,10
2012,4,301.34695,0.34676108,299.58383,0.43521118,10
2012,5,301.2153,0.33381143,299.45236,0.3750814,10
2012,6,301.21777,0.386556,299.29343,0.30271402,10
2012,7,301.1702,0.4084066,299.26614,0.33898926,10
2012,8,301.09323,0.39071655,299.09647,0.26424155,10
2013,1,301.18695,0.29873657,299.36707,0.19766235,10
2013,2,301.14822,0.12880452,299.4418,0.20326741,10
2013,3,301.2263,0.20248413,299.3888,0.20049031,10
2013,4,301.344,0.34379068,299.35703,0.2083842,10
2013,5,301.19818,0.31671143,299.2914,0.21413167,10
2013,6,301.02747,0.19626872,299.20096,0.21028645,10
2013,7,300.99313,0.23133342,299.11166,0.18451945,10
2013,8,301.01788,0.31536865,299.04788,0.21568806,10
2014,1,301.20416,0.31593323,299.5102,0.34080505,10
2014,2,301.19656,0.17711385,299.63846,0.3999227,10
2014,3,301.31445,0.29063925,299.72058,0.5322774,10
2014,4,301.39673,0.39650473,299.6641,0.5154826,10
2014,5,300.9098,0.028330484,299.45712,0.3798523,10
2014,6,301.07565,0.24445598,299.41907,0.4283854,10
2014,7,300.97604,0.21425374,299.2584,0.33121744,10
2014,8,300.98764,0.28510538,299.1685,0.3362732,10
2015,1,301.44772,0.5595093,299.62836,0.45896912,10
2015,2,301.21048,0.19105022,299.816,0.57748413,10
2015,3,301.44916,0.425354,299.8724,0.68410236,10
2015,4,301.46945,0.46922812,299.79053,0.64189655,10
2015,5,301.25565,0.37417603,299.86395,0.7866821,10
2015,6,301.16013,0.3288981,299.7311,0.7404175,10
2015,7,301.05057,0.28878784,299.63577,0.708608,10
2015,8,301.25977,0.55726117,299.61203,0.7798157,10
2016,1,301.4986,0.6103668,299.7014,0.5319824,10
2016,2,301.5341,0.51463825,299.7533,0.5147807,10
2016,3,301.65598,0.63217163,299.73898,0.5506999,10
2016,4,301.4277,0.4275004,299.66843,0.5198161,10
2016,5,301.2016,0.3201294,299.57812,0.5008647,10
2016,6,301.13425,0.3030497,299.52695,0.53623456,10
2016,7,301.22586,0.46409097,299.50125,0.574117,10
2016,8,301.3591,0.65656537,299.425,0.59277344,10
2017,1,301.03693,0.14871216,299.88904,0.71965027,10
2017,2,301.22052,0.20108032,299.6988,0.4602661,10
2017,3,301.49396,0.4701538,299.80566,0.6173808,10
2017,4,301.32034,0.32014975,299.55167,0.403066,10
2017,5,301.483,0.6015422,299.5571,0.47980753,10
2017,6,301.44193,0.6107076,299.42242,0.43173218,10
2017,7,301.40405,0.64227295,299.41644,0.48928833,10
2017,8,301.36258,0.6600545,299.2866,0.45437622,10
2018,1,301.39136,0.5031433,299.50055,0.33114624,10
2018,2,301.46106,0.44163004,299.49463,0.25609335,10
2018,3,301.3085,0.2846985,299.45752,0.26923624,10
2018,4,301.18652,0.18629964,299.45142,0.30278525,10
2018,5,300.9873,0.10583496,299.31796,0.24069214,10
2018,6,300.9498,0.11859131,299.3865,0.39582315,10
2018,7,300.90158,0.1398112,299.29318,0.36602783,10
2018,8,300.7781,0.07559204,299.14496,0.31274414,10
2019,1,301.4381,0.54989624,299.53317,0.36376953,10
2019,2,301.44095,0.4215088,299.62222,0.38370767,10
2019,3,301.6627,0.6388652,299.82275,0.63446045,10
2019,4,301.5375,0.5372823,299.64908,0.50045776,10
2019,5,301.4086,0.52711993,299.55002,0.47273764,10
2019,6,301.3555,0.5243123,299.4991,0.5084025,10
2019,7,301.40512,0.64332074,299.4277,0.5005391,10
2019,8,301.30893,0.6064046,299.29,0.4577942,10
2020,1,301.32126,0.43304443,299.49567,0.32626343,10
2020,2,301.38528,0.36583456,299.58157,0.34306845,10
2020,3,301.61398,0.59017944,299.53598,0.3476664,10
2020,4,301.68057,0.6803487,299.49222,0.34360757,10
2020,5,301.5806,0.6991374,299.37473,0.29745483,10
2020,6,301.46127,0.6300557,299.31274,0.322052,10
2020,7,301.34143,0.5796509,299.24442,0.3172811,10
2020,8,301.45694,0.7544454,299.2051,0.3728943,10
2021,1,301.33008,0.44187927,299.34238,0.17297363,10
2021,2,301.4518,0.4323934,299.21716,-0.021362305,10
2021,3,301.42337,0.39956665,299.16867,-0.01961263,10
2021,4,301.51883,0.51860553,299.1912,0.04257202,10
2021,5,301.58057,0.6991069,299.1291,0.051818848,10
2021,6,301.416,0.584788,299.16455,0.17386882,10
2021,7,301.34592,0.5841268,299.19748,0.27030435,10
2021,8,301.25214,0.5496216,299.18204,0.34984335,10
2022,1,301.44894,0.56073,299.3412,0.1717987,10
2022,2,301.608,0.5885722,299.39627,0.15773518,10
2022,3,301.5444,0.5205892,299.33704,0.14874268,10
2022,4,301.34302,0.34281412,299.2557,0.10707601,10
2022,5,301.3576,0.47613525,299.084,0.0067443848,10
2022,6,301.441,0.6097819,299.13565,0.1449585,10
2022,7,301.08624,0.3244629,299.01306,0.08591715,10
2022,8,301.0872,0.3846639,298.98373,0.1515096,10
2023,1,301.66113,0.77293396,299.83685,0.66744995,10
2023,2,301.57645,0.55699664,299.8143,0.5757548,10
2023,3,301.7836,0.75981647,299.8751,0.6867879,10
2023,4,301.9558,0.9555969,299.84033,0.69170123,10
2023,5,301.95212,1.0706381,299.81894,0.7416484,10
2023,6,302.13486,1.3036499,299.76056,0.76986694,10
2023,7,302.1277,1.3659058,299.73074,0.80358887,10
2023,8,302.1327,1.4301656,299.60214,0.7699178,10
2024,1,301.69937,0.8111572,299.56464,0.3952484,10
2024,2,301.9487,0.92925006,299.55185,0.31332397,10
2024,3,301.95474,0.93095905,299.59866,0.41038004,10
2024,4,301.9508,0.95058185,299.52017,0.3715515,10
2024,5,301.92502,1.0435486,299.55246,0.47517905,10
2024,6,302.08078,1.2495829,299.56772,0.57703656,10
2024,7,301.7909,1.0291239,299.42764,0.5004883,10
2024,8,301.93076,1.2282308,299.39566,0.56346637,10
2025,1,301.49036,0.60214233,299.57285,0.40344238,10
2025,2,301.47794,0.45850626,299.63513,0.3966166,10
2025,3,301.515,0.49121094,299.6047,0.41642252,10
2025,4,301.4637,0.46348062,299.48108,0.33246866,10
2025,5,301.43863,0.55714923,299.4915,0.4142151,10
1982,1,300.47937,0.07974243,298.2941,0.15661621,11
1982,2,300.38968,-0.041849773,298.21002,0.07394409,11
1982,3,300.32574,-0.16552734,298.1003,-0.06577555,11
1982,4,300.38516,-0.14046223,298.0363,-0.12566121,11
1982,5,300.4463,-0.13387044,298.0082,-0.11408691,11
1982,6,300.50305,-0.10825602,298.09827,-0.008056641,11
1982,7,300.50586,-0.12372843,298.1002,-0.03700765,11
1982,8,300.35596,-0.24563599,298.11694,-0.10035197,11
1983,1,300.4925,0.09286499,297.9789,-0.158549,11
1983,2,300.5018,0.07028198,297.98544,-0.15064494,11
1983,3,300.46176,-0.02952067,297.9673,-0.19878133,11
1983,4,300.50485,-0.02078247,298.04727,-0.11469523,11
1983,5,300.58023,5.086263e-05,298.08865,-0.03363037,11
1983,6,300.63855,0.02726237,298.0956,-0.010721843,11
1983,7,300.60193,-0.027659098,298.06125,-0.075937904,11
1983,8,300.3499,-0.25167847,298.0437,-0.17358398,11
1984,1,300.15344,-0.24619548,297.89676,-0.24073283,11
1984,2,300.18283,-0.24867757,297.86588,-0.27019247,11
1984,3,300.1764,-0.31489053,297.8452,-0.32085165,11
1984,4,300.2114,-0.31425986,297.7647,-0.3972473,11
1984,5,300.41916,-0.16103108,297.7752,-0.34708863,11
1984,6,300.34567,-0.26561484,297.77664,-0.3296814,11
1984,7,300.24594,-0.38364664,297.82462,-0.31254068,11
1984,8,299.9894,-0.6121623,297.87228,-0.34499106,11
1985,1,300.02853,-0.3711141,297.89258,-0.24490356,11
1985,2,299.91382,-0.5177002,297.81296,-0.32313028,11
1985,3,300.0632,-0.4280599,297.7947,-0.3713684,11
1985,4,300.1309,-0.39475504,297.7698,-0.39215088,11
1985,5,300.18314,-0.3970337,297.74115,-0.38115233,11
1985,6,300.28467,-0.32662964,297.74023,-0.36609903,11
1985,7,300.48703,-0.14253743,297.85764,-0.27954102,11
1985,8,300.3884,-0.21320598,297.8983,-0.31900024,11
1986,1,300.15134,-0.24829102,297.96863,-0.16885376,11
1986,2,300.22983,-0.20170085,298.0864,-0.049672443,11
1986,3,300.22165,-0.2696228,298.03848,-0.12760417,11
1986,4,300.2485,-0.2771403,298.04684,-0.115112305,11
1986,5,300.3048,-0.27534994,297.99344,-0.12885132,11
1986,6,300.3289,-0.28241983,297.92007,-0.18624878,11
1986,7,300.35068,-0.2789103,297.9799,-0.15727742,11
1986,8,300.2634,-0.33821616,298.05264,-0.164622,11
1987,1,300.37793,-0.021697998,298.13095,-0.006551107,11
1987,2,300.5255,0.09400431,298.14676,0.010701497,11
1987,3,300.6733,0.18202718,298.25244,0.086374916,11
1987,4,300.62595,0.10032145,298.22183,0.05987549,11
1987,5,300.7883,0.2081197,298.21982,0.09753418,11
1987,6,300.6785,0.067220055,298.17917,0.07283529,11
1987,7,300.82156,0.19199626,298.20047,0.06329346,11
1987,8,300.80746,0.20587158,298.38345,0.16617839,11
1988,1,300.36667,-0.03297933,298.032,-0.10547892,11
1988,2,300.4183,-0.013214111,298.04977,-0.08629354,11
1988,3,300.31943,-0.17184448,297.96732,-0.19875081,11
1988,4,300.46317,-0.06245931,297.97644,-0.18550618,11
1988,5,300.54004,-0.04012044,297.95782,-0.16446534,11
1988,6,300.6606,0.04932658,298.0269,-0.079447426,11
1988,7,300.59836,-0.031239828,297.99463,-0.14253743,11
1988,8,300.64734,0.04574585,298.0591,-0.15816243,11
1989,1,300.2434,-0.1562093,297.9921,-0.14539592,11
1989,2,300.35486,-0.076660156,298.08972,-0.046366375,11
1989,3,300.37137,-0.119893394,298.10666,-0.0594279,11
1989,4,300.27603,-0.24960327,298.01822,-0.14372762,11
1989,5,300.32657,-0.25358072,297.9299,-0.19237061,11
1989,6,300.43466,-0.17663574,297.87943,-0.22690837,11
1989,7,300.5671,-0.062479656,297.9519,-0.18526204,11
1989,8,300.62607,0.024475098,298.0281,-0.18916829,11
1990,1,300.35733,-0.04228719,298.16476,0.02726237,11
1990,2,300.58984,0.15833537,298.28992,0.15384929,11
1990,3,300.6766,0.18531291,298.4065,0.24041748,11
1990,4,300.6673,0.1416626,298.2615,0.09955851,11
1990,5,300.6271,0.04695638,298.14905,0.026757812,11
1990,6,300.68515,0.07384237,298.13196,0.025634766,11
1990,7,300.61758,-0.011973063,298.09567,-0.041493732,11
1990,8,300.6483,0.04668172,298.2068,-0.010487874,11
1991,1,300.463,0.06337484,298.14767,0.010203044,11
1991,2,300.4553,0.023783365,298.15427,0.018178305,11
1991,3,300.4848,-0.0064697266,298.19254,0.026448568,11
1991,4,300.49463,-0.030995687,298.19254,0.030598959,11
1991,5,300.50055,-0.07962036,298.20703,0.084747314,11
1991,6,300.5673,-0.043986004,298.21555,0.10922241,11
1991,7,300.57834,-0.051239014,298.25845,0.121287026,11
1991,8,300.53577,-0.065826416,298.3209,0.10361735,11
1992,1,300.5934,0.19378662,298.19696,0.05947876,11
1992,2,300.50058,0.06904093,298.0862,-0.049865723,11
1992,3,300.52457,0.03330485,298.15298,-0.013092041,11
1992,4,300.52908,0.0034383137,298.15958,-0.0023905437,11
1992,5,300.55643,-0.023742676,298.13693,0.014660644,11
1992,6,300.52042,-0.090861,298.07474,-0.03157552,11
1992,7,300.42407,-0.20551555,298.01883,-0.11835734,11
1992,8,300.4235,-0.17808025,298.07535,-0.14192708,11
1993,1,300.2513,-0.14830525,298.0094,-0.1280721,11
1993,2,300.3913,-0.040222168,298.04657,-0.08950806,11
1993,3,300.51474,0.023447672,298.16245,-0.0036214192,11
1993,4,300.45923,-0.06641642,298.17657,0.01461792,11
1993,5,300.41696,-0.16320801,298.08218,-0.040100098,11
1993,6,300.45627,-0.15501912,298.04227,-0.0640564,11
1993,7,300.4354,-0.19417317,298.01523,-0.12195841,11
1993,8,300.29202,-0.30954996,298.098,-0.11930338,11
1994,1,300.14362,-0.25601196,298.01743,-0.12004598,11
1994,2,300.15555,-0.27597046,297.94653,-0.1895345,11
1994,3,300.30664,-0.18463135,297.94556,-0.22050984,11
1994,4,300.44873,-0.0769043,298.0698,-0.092152916,11
1994,5,300.43088,-0.14931233,298.04706,-0.07521973,11
1994,6,300.43225,-0.17903645,298.04227,-0.06406657,11
1994,7,300.37784,-0.25172934,298.03223,-0.10494995,11
1994,8,300.27393,-0.32766724,298.08792,-0.12936401,11
1995,1,300.49734,0.097707115,298.14938,0.011912028,11
1995,2,300.56137,0.12986247,298.19687,0.06080119,11
1995,3,300.58325,0.09199015,298.0928,-0.073262535,11
1995,4,300.61514,0.08949789,298.0903,-0.07165527,11
1995,5,300.71933,0.13916016,298.08124,-0.041064452,11
1995,6,300.94333,0.3320414,298.11185,0.005544027,11
1995,7,300.98978,0.3601888,298.23538,0.09821574,11
1995,8,300.99734,0.39576212,298.30807,0.090799965,11
1996,1,300.49646,0.096842445,298.21106,0.07358805,11
1996,2,300.42297,-0.008534749,298.10745,-0.02863566,11
1996,3,300.4785,-0.012797038,298.2244,0.058339436,11
1996,4,300.4867,-0.038930256,298.17038,0.008412679,11
1996,5,300.58115,0.0009765625,298.1202,-0.002069092,11
1996,6,300.51968,-0.09161377,298.02823,-0.078074135,11
1996,7,300.56793,-0.061645508,298.08334,-0.053822834,11
1996,8,300.43295,-0.16864014,298.08804,-0.1292216,11
1997,1,300.42612,0.026468912,298.22504,0.08755493,11
1997,2,300.40805,-0.023468018,298.13864,0.0025736492,11
1997,3,300.60577,0.11450195,298.28232,0.116251625,11
1997,4,300.6636,0.13799031,298.37314,0.2111613,11
1997,5,300.6508,0.070627846,298.3676,0.2453125,11
1997,6,300.76053,0.1492513,298.39282,0.28649902,11
1997,7,300.73465,0.10506185,298.38443,0.2472636,11
1997,8,300.7341,0.1325175,298.501,0.28372192,11
1998,1,300.67026,0.27064005,298.1134,-0.024088541,11
1998,2,300.70853,0.2770284,298.05185,-0.084218346,11
1998,3,300.69345,0.20218913,298.1377,-0.02839152,11
1998,4,300.6924,0.1667989,298.13895,-0.023020426,11
1998,5,300.7938,0.2136027,298.1302,0.007904053,11
1998,6,300.87613,0.26482138,298.11475,0.008412679,11
1998,7,300.91824,0.28867593,298.1696,0.032399494,11
1998,8,300.90787,0.30629477,298.2603,0.043029785,11
1999,1,300.37463,-0.025004068,298.09818,-0.03930664,11
1999,2,300.41736,-0.014160156,298.08813,-0.04793294,11
1999,3,300.42477,-0.06650797,298.10947,-0.05662028,11
1999,4,300.50037,-0.025258383,298.03918,-0.12276205,11
1999,5,300.69894,0.118784584,297.99426,-0.12802124,11
1999,6,300.73154,0.12022909,297.98514,-0.121164955,11
1999,7,300.6589,0.029307047,298.002,-0.13516235,11
1999,8,300.7429,0.14129639,298.10867,-0.10859171,11
2000,1,300.3176,-0.0820516,298.13968,0.002187093,11
2000,2,300.4008,-0.030741373,298.14127,0.0052083335,11
2000,3,300.44943,-0.0418396,298.12543,-0.040649414,11
2000,4,300.49866,-0.026967367,298.17014,0.008178711,11
2000,5,300.50674,-0.073404945,298.12372,0.0014404297,11
2000,6,300.45218,-0.15909831,298.01276,-0.093566895,11
2000,7,300.48032,-0.1492513,298.0652,-0.07200114,11
2000,8,300.47845,-0.12313843,298.1335,-0.08376058,11
2001,1,300.55484,0.1552124,298.35947,0.22197469,11
2001,2,300.5806,0.14907837,298.36304,0.2269694,11
2001,3,300.66263,0.17136638,298.37943,0.21333821,11
2001,4,300.70175,0.17610677,298.46964,0.30769858,11
2001,5,300.6235,0.043314617,298.32574,0.2034607,11
2001,6,300.69608,0.08479818,298.2712,0.16489665,11
2001,7,300.63583,0.0062561035,298.31567,0.17850749,11
2001,8,300.73834,0.13674927,298.40378,0.18647258,11
2002,1,300.5361,0.13648479,298.2385,0.10100301,11
2002,2,300.60318,0.1716512,298.36768,0.2315979,11
2002,3,300.74524,0.25395712,298.49063,0.3245646,11
2002,4,300.6582,0.13255818,298.41855,0.25658163,11
2002,5,300.7565,0.17632039,298.43375,0.31145018,11
2002,6,300.58963,-0.021647135,298.34793,0.24160767,11
2002,7,300.60208,-0.027496338,298.43057,0.29340616,11
2002,8,300.61215,0.010559082,298.54504,0.32774863,11
2003,1,300.49792,0.09828695,298.25784,0.12035116,11
2003,2,300.47342,0.04191081,298.22388,0.0877889,11
2003,3,300.55505,0.06379191,298.27255,0.10645548,11
2003,4,300.66663,0.14099121,298.2739,0.11192831,11
2003,5,300.66156,0.08139038,298.2204,0.09811401,11
2003,6,300.7864,0.17510986,298.27646,0.17014568,11
2003,7,300.8352,0.20562744,298.3651,0.22793579,11
2003,8,300.92792,0.32632446,298.5402,0.32292685,11
2004,1,300.5877,0.18807983,298.35544,0.2179362,11
